"","uf","cod_municipio","cod_municipio_tse"
"1","RO","1100015","00310"
"2","RO","1100023","00078"
"3","RO","1100031","00450"
"4","RO","1100049","00094"
"5","RO","1100056","00272"
"6","RO","1100064","00230"
"7","RO","1100072","00655"
"8","RO","1100080","00213"
"9","RO","1100098","00256"
"10","RO","1100106","00019"
"11","RO","1100114","00159"
"12","RO","1100122","00051"
"13","RO","1100130","00396"
"14","RO","1100148","00370"
"15","RO","1100155","00175"
"16","RO","1100189","00116"
"17","RO","1100205","00035"
"18","RO","1100254","00191"
"19","RO","1100262","00647"
"20","RO","1100288","00299"
"21","RO","1100296","00353"
"22","RO","1100304","00132"
"23","RO","1100320","00418"
"24","RO","1100338","00434"
"25","RO","1100346","00337"
"26","RO","1100379","00736"
"27","RO","1100403","00639"
"28","RO","1100452","00779"
"29","RO","1100502","00515"
"30","RO","1100601","00620"
"31","RO","1100700","00671"
"32","RO","1100809","00477"
"33","RO","1100908","00531"
"34","RO","1100924","00809"
"35","RO","1100940","00680"
"36","RO","1101005","00612"
"37","RO","1101104","00493"
"38","RO","1101203","00604"
"39","RO","1101302","00574"
"40","RO","1101401","00663"
"41","RO","1101435","00744"
"42","RO","1101450","00701"
"43","RO","1101468","00787"
"44","RO","1101476","00728"
"45","RO","1101484","00710"
"46","RO","1101492","00795"
"47","RO","1101500","00582"
"48","RO","1101559","00752"
"49","RO","1101609","00590"
"50","RO","1101708","00566"
"51","RO","1101757","00698"
"52","RO","1101807","00558"
"53","AC","1200013","01120"
"54","AC","1200054","01570"
"55","AC","1200104","01058"
"56","AC","1200138","01007"
"57","AC","1200179","01015"
"58","AC","1200203","01074"
"59","AC","1200252","01112"
"60","AC","1200302","01139"
"61","AC","1200328","01104"
"62","AC","1200336","01090"
"63","AC","1200344","01554"
"64","AC","1200351","01040"
"65","AC","1200385","01511"
"66","AC","1200393","01066"
"67","AC","1200401","01392"
"68","AC","1200427","01082"
"69","AC","1200435","01031"
"70","AC","1200450","01538"
"71","AC","1200500","01457"
"72","AC","1200609","01473"
"73","AC","1200708","01490"
"74","AC","1200807","01023"
"75","AM","1300029","02895"
"76","AM","1300060","02917"
"77","AM","1300086","02933"
"78","AM","1300102","02038"
"79","AM","1300144","02003"
"80","AM","1300201","02054"
"81","AM","1300300","02070"
"82","AM","1300409","02097"
"83","AM","1300508","02119"
"84","AM","1300607","02135"
"85","AM","1300631","02950"
"86","AM","1300680","02976"
"87","AM","1300706","02151"
"88","AM","1300805","02178"
"89","AM","1300839","02992"
"90","AM","1300904","02194"
"91","AM","1301001","02216"
"92","AM","1301100","02232"
"93","AM","1301159","02046"
"94","AM","1301209","02259"
"95","AM","1301308","02275"
"96","AM","1301407","02291"
"97","AM","1301506","02313"
"98","AM","1301605","02330"
"99","AM","1301654","02020"
"100","AM","1301704","02356"
"101","AM","1301803","02399"
"102","AM","1301852","98353"
"103","AM","1301902","02410"
"104","AM","1301951","98370"
"105","AM","1302009","02437"
"106","AM","1302108","02453"
"107","AM","1302207","02470"
"108","AM","1302306","02496"
"109","AM","1302405","02518"
"110","AM","1302504","02534"
"111","AM","1302553","98396"
"112","AM","1302603","02550"
"113","AM","1302702","02577"
"114","AM","1302801","02593"
"115","AM","1302900","02615"
"116","AM","1303007","02631"
"117","AM","1303106","02658"
"118","AM","1303205","02011"
"119","AM","1303304","02674"
"120","AM","1303403","02690"
"121","AM","1303502","02712"
"122","AM","1303536","98418"
"123","AM","1303569","98434"
"124","AM","1303601","02372"
"125","AM","1303700","02739"
"126","AM","1303809","02836"
"127","AM","1303908","02755"
"128","AM","1303957","98450"
"129","AM","1304005","02771"
"130","AM","1304062","98477"
"131","AM","1304104","02798"
"132","AM","1304203","02810"
"133","AM","1304237","98515"
"134","AM","1304260","98493"
"135","AM","1304302","02852"
"136","AM","1304401","02879"
"137","RR","1400027","03042"
"138","RR","1400050","03050"
"139","RR","1400100","03018"
"140","RR","1400159","03077"
"141","RR","1400175","03069"
"142","RR","1400209","03034"
"143","RR","1400233","03000"
"144","RR","1400282","03026"
"145","RR","1400308","03093"
"146","RR","1400407","03115"
"147","RR","1400456","03123"
"148","RR","1400472","03085"
"149","RR","1400506","03131"
"150","RR","1400605","03158"
"151","RR","1400704","03107"
"152","PA","1500107","04014"
"153","PA","1500131","04502"
"154","PA","1500206","04030"
"155","PA","1500305","04057"
"156","PA","1500347","04260"
"157","PA","1500404","04073"
"158","PA","1500503","04090"
"159","PA","1500602","04111"
"160","PA","1500701","04138"
"161","PA","1500800","04154"
"162","PA","1500859","04723"
"163","PA","1500909","04170"
"164","PA","1500958","04340"
"165","PA","1501006","04197"
"166","PA","1501105","04219"
"167","PA","1501204","04235"
"168","PA","1501253","04588"
"169","PA","1501303","04251"
"170","PA","1501402","04278"
"171","PA","1501451","04804"
"172","PA","1501501","04294"
"173","PA","1501576","04049"
"174","PA","1501600","04316"
"175","PA","1501709","04332"
"176","PA","1501725","04227"
"177","PA","1501758","05932"
"178","PA","1501782","04448"
"179","PA","1501808","04359"
"180","PA","1501907","04375"
"181","PA","1501956","04766"
"182","PA","1502004","04391"
"183","PA","1502103","04413"
"184","PA","1502152","04707"
"185","PA","1502202","04430"
"186","PA","1502301","04456"
"187","PA","1502400","04472"
"188","PA","1502509","04499"
"189","PA","1502608","04510"
"190","PA","1502707","04537"
"191","PA","1502756","05819"
"192","PA","1502764","04529"
"193","PA","1502772","05851"
"194","PA","1502806","04553"
"195","PA","1502855","04740"
"196","PA","1502905","04570"
"197","PA","1502939","05975"
"198","PA","1502954","04120"
"199","PA","1503002","04596"
"200","PA","1503044","04561"
"201","PA","1503077","05878"
"202","PA","1503093","04006"
"203","PA","1503101","04618"
"204","PA","1503200","04634"
"205","PA","1503309","04650"
"206","PA","1503408","04677"
"207","PA","1503457","04189"
"208","PA","1503507","04693"
"209","PA","1503606","04715"
"210","PA","1503705","04731"
"211","PA","1503754","04200"
"212","PA","1503804","04758"
"213","PA","1503903","04774"
"214","PA","1504000","04790"
"215","PA","1504059","04103"
"216","PA","1504109","04812"
"217","PA","1504208","04839"
"218","PA","1504307","04855"
"219","PA","1504406","04871"
"220","PA","1504422","04642"
"221","PA","1504455","05770"
"222","PA","1504505","04898"
"223","PA","1504604","04910"
"224","PA","1504703","04936"
"225","PA","1504752","04863"
"226","PA","1504802","04952"
"227","PA","1504901","04979"
"228","PA","1504950","04480"
"229","PA","1504976","04600"
"230","PA","1505007","04995"
"231","PA","1505031","04383"
"232","PA","1505064","04421"
"233","PA","1505106","05010"
"234","PA","1505205","05037"
"235","PA","1505304","05053"
"236","PA","1505403","05070"
"237","PA","1505437","05959"
"238","PA","1505486","05916"
"239","PA","1505494","04162"
"240","PA","1505502","05096"
"241","PA","1505536","05835"
"242","PA","1505551","04308"
"243","PA","1505601","05118"
"244","PA","1505635","04782"
"245","PA","1505650","04626"
"246","PA","1505700","05134"
"247","PA","1505809","05150"
"248","PA","1505908","05177"
"249","PA","1506005","05193"
"250","PA","1506104","05215"
"251","PA","1506112","04685"
"252","PA","1506138","05673"
"253","PA","1506161","05690"
"254","PA","1506187","05738"
"255","PA","1506195","05894"
"256","PA","1506203","05231"
"257","PA","1506302","05258"
"258","PA","1506351","04243"
"259","PA","1506401","05274"
"260","PA","1506500","05290"
"261","PA","1506559","04146"
"262","PA","1506583","05991"
"263","PA","1506609","05312"
"264","PA","1506708","05339"
"265","PA","1506807","05355"
"266","PA","1506906","05371"
"267","PA","1507003","05398"
"268","PA","1507102","05410"
"269","PA","1507151","04464"
"270","PA","1507201","05436"
"271","PA","1507300","05452"
"272","PA","1507409","05479"
"273","PA","1507458","05797"
"274","PA","1507466","04820"
"275","PA","1507474","04065"
"276","PA","1507508","05495"
"277","PA","1507607","05517"
"278","PA","1507706","05533"
"279","PA","1507755","04847"
"280","PA","1507805","05550"
"281","PA","1507904","05576"
"282","PA","1507953","04022"
"283","PA","1507961","04545"
"284","PA","1507979","04367"
"285","PA","1508001","05592"
"286","PA","1508035","04669"
"287","PA","1508050","04286"
"288","PA","1508084","04081"
"289","PA","1508100","05614"
"290","PA","1508126","04324"
"291","PA","1508159","05754"
"292","PA","1508209","05630"
"293","PA","1508308","05657"
"294","PA","1508357","04405"
"295","PA","1508407","05711"
"296","AP","1600055","06106"
"297","AP","1600105","06017"
"298","AP","1600154","06084"
"299","AP","1600204","06033"
"300","AP","1600212","06068"
"301","AP","1600238","06114"
"302","AP","1600253","06041"
"303","AP","1600279","06130"
"304","AP","1600303","06050"
"305","AP","1600402","06076"
"306","AP","1600501","06092"
"307","AP","1600535","06025"
"308","AP","1600550","06009"
"309","AP","1600600","06157"
"310","AP","1600709","06173"
"311","AP","1600808","06122"
"312","TO","1700251","73008"
"313","TO","1700301","73512"
"314","TO","1700350","96954"
"315","TO","1700400","92070"
"316","TO","1700707","92134"
"317","TO","1701002","92193"
"318","TO","1701051","73075"
"319","TO","1701101","96970"
"320","TO","1701309","73334"
"321","TO","1701903","92371"
"322","TO","1702000","92398"
"323","TO","1702109","92410"
"324","TO","1702158","73318"
"325","TO","1702208","92436"
"326","TO","1702307","92452"
"327","TO","1702406","92479"
"328","TO","1702554","96857"
"329","TO","1702703","92533"
"330","TO","1702901","92576"
"331","TO","1703008","92592"
"332","TO","1703057","73580"
"333","TO","1703073","73610"
"334","TO","1703107","96997"
"335","TO","1703206","92002"
"336","TO","1703305","73121"
"337","TO","1703602","73245"
"338","TO","1703701","92738"
"339","TO","1703800","92045"
"340","TO","1703826","73067"
"341","TO","1703842","73091"
"342","TO","1703867","73300"
"343","TO","1703883","73326"
"344","TO","1703891","73423"
"345","TO","1703909","92088"
"346","TO","1704105","73210"
"347","TO","1704600","73474"
"348","TO","1705102","73482"
"349","TO","1705508","93114"
"350","TO","1705557","92142"
"351","TO","1705607","93130"
"352","TO","1706001","93211"
"353","TO","1706100","93238"
"354","TO","1706258","73555"
"355","TO","1706506","73032"
"356","TO","1707009","93416"
"357","TO","1707108","92185"
"358","TO","1707207","93459"
"359","TO","1707306","93475"
"360","TO","1707405","73296"
"361","TO","1707553","96830"
"362","TO","1707652","96679"
"363","TO","1707702","93556"
"364","TO","1708205","93653"
"365","TO","1708254","73199"
"366","TO","1708304","92240"
"367","TO","1709005","95338"
"368","TO","1709302","96270"
"369","TO","1709500","93858"
"370","TO","1709807","73598"
"371","TO","1710508","94056"
"372","TO","1710706","94099"
"373","TO","1710904","73202"
"374","TO","1711100","94170"
"375","TO","1711506","73369"
"376","TO","1711803","73253"
"377","TO","1711902","73385"
"378","TO","1711951","73113"
"379","TO","1712009","73407"
"380","TO","1712157","73601"
"381","TO","1712405","95699"
"382","TO","1712454","73520"
"383","TO","1712504","92304"
"384","TO","1712702","73270"
"385","TO","1712801","73059"
"386","TO","1713205","94617"
"387","TO","1713304","94633"
"388","TO","1713601","94692"
"389","TO","1713700","73563"
"390","TO","1713809","73040"
"391","TO","1713957","73342"
"392","TO","1714203","94811"
"393","TO","1714302","94838"
"394","TO","1714880","96636"
"395","TO","1715002","92401"
"396","TO","1715101","94994"
"397","TO","1715150","73148"
"398","TO","1715259","73172"
"399","TO","1715507","73466"
"400","TO","1715705","73083"
"401","TO","1715754","96490"
"402","TO","1716109","95192"
"403","TO","1716208","95214"
"404","TO","1716307","73261"
"405","TO","1716505","95257"
"406","TO","1716604","95273"
"407","TO","1716653","92487"
"408","TO","1716703","95290"
"409","TO","1717008","95370"
"410","TO","1717206","73016"
"411","TO","1717503","95478"
"412","TO","1717800","95516"
"413","TO","1717909","95532"
"414","TO","1718006","92509"
"415","TO","1718204","95591"
"416","TO","1718303","92525"
"417","TO","1718402","96296"
"418","TO","1718451","73571"
"419","TO","1718501","73229"
"420","TO","1718550","73024"
"421","TO","1718659","73431"
"422","TO","1718709","73415"
"423","TO","1718758","96792"
"424","TO","1718808","92541"
"425","TO","1718840","73156"
"426","TO","1718865","73350"
"427","TO","1718881","73130"
"428","TO","1718899","73547"
"429","TO","1718907","92584"
"430","TO","1719004","92606"
"431","TO","1720002","73539"
"432","TO","1720101","73288"
"433","TO","1720150","73105"
"434","TO","1720200","73180"
"435","TO","1720259","73393"
"436","TO","1720309","96032"
"437","TO","1720499","92681"
"438","TO","1720655","96598"
"439","TO","1720804","96130"
"440","TO","1720853","73377"
"441","TO","1720903","96156"
"442","TO","1720937","73164"
"443","TO","1720978","73504"
"444","TO","1721000","73440"
"445","TO","1721109","96199"
"446","TO","1721208","96210"
"447","TO","1721257","73458"
"448","TO","1721307","73237"
"449","TO","1722081","96652"
"450","TO","1722107","96431"
"451","MA","2100055","09610"
"452","MA","2100105","07013"
"453","MA","2100154","07005"
"454","MA","2100204","07030"
"455","MA","2100303","07056"
"456","MA","2100402","07072"
"457","MA","2100436","07021"
"458","MA","2100477","07048"
"459","MA","2100501","07099"
"460","MA","2100550","07080"
"461","MA","2100600","07110"
"462","MA","2100709","07137"
"463","MA","2100808","07153"
"464","MA","2100832","07064"
"465","MA","2100873","07102"
"466","MA","2100907","07170"
"467","MA","2100956","09679"
"468","MA","2101004","07196"
"469","MA","2101103","07218"
"470","MA","2101202","07234"
"471","MA","2101251","07129"
"472","MA","2101301","07250"
"473","MA","2101350","07145"
"474","MA","2101400","07277"
"475","MA","2101509","07293"
"476","MA","2101608","07315"
"477","MA","2101707","07331"
"478","MA","2101731","07161"
"479","MA","2101772","07188"
"480","MA","2101806","07358"
"481","MA","2101905","07374"
"482","MA","2101939","07200"
"483","MA","2101970","07323"
"484","MA","2102002","09555"
"485","MA","2102036","07269"
"486","MA","2102077","07285"
"487","MA","2102101","07390"
"488","MA","2102150","07307"
"489","MA","2102200","07412"
"490","MA","2102309","07439"
"491","MA","2102325","07340"
"492","MA","2102358","07366"
"493","MA","2102374","07226"
"494","MA","2102408","07455"
"495","MA","2102507","07471"
"496","MA","2102556","07382"
"497","MA","2102606","07498"
"498","MA","2102705","07510"
"499","MA","2102754","07404"
"500","MA","2102804","07536"
"501","MA","2102903","07552"
"502","MA","2103000","07579"
"503","MA","2103109","07595"
"504","MA","2103125","07420"
"505","MA","2103158","07447"
"506","MA","2103174","07463"
"507","MA","2103208","07617"
"508","MA","2103257","07480"
"509","MA","2103307","07633"
"510","MA","2103406","07650"
"511","MA","2103505","07676"
"512","MA","2103554","07501"
"513","MA","2103604","07692"
"514","MA","2103703","07714"
"515","MA","2103752","07242"
"516","MA","2103802","07730"
"517","MA","2103901","07757"
"518","MA","2104008","07773"
"519","MA","2104057","09636"
"520","MA","2104073","07528"
"521","MA","2104081","07544"
"522","MA","2104099","07560"
"523","MA","2104107","07790"
"524","MA","2104206","07811"
"525","MA","2104305","07838"
"526","MA","2104404","07854"
"527","MA","2104503","07870"
"528","MA","2104552","07609"
"529","MA","2104602","07897"
"530","MA","2104628","07625"
"531","MA","2104651","07641"
"532","MA","2104677","07668"
"533","MA","2104701","07919"
"534","MA","2104800","07935"
"535","MA","2104909","07951"
"536","MA","2105005","07978"
"537","MA","2105104","07994"
"538","MA","2105153","07684"
"539","MA","2105203","08010"
"540","MA","2105302","08036"
"541","MA","2105351","07706"
"542","MA","2105401","08079"
"543","MA","2105427","07722"
"544","MA","2105450","07749"
"545","MA","2105476","07765"
"546","MA","2105500","08095"
"547","MA","2105609","08117"
"548","MA","2105658","07781"
"549","MA","2105708","08133"
"550","MA","2105807","08150"
"551","MA","2105906","08176"
"552","MA","2105922","07820"
"553","MA","2105948","07803"
"554","MA","2105963","07846"
"555","MA","2105989","07862"
"556","MA","2106003","08192"
"557","MA","2106102","08214"
"558","MA","2106201","08230"
"559","MA","2106300","08257"
"560","MA","2106326","07889"
"561","MA","2106359","07900"
"562","MA","2106375","07927"
"563","MA","2106409","08273"
"564","MA","2106508","08290"
"565","MA","2106607","08311"
"566","MA","2106631","07943"
"567","MA","2106672","07960"
"568","MA","2106706","08338"
"569","MA","2106755","09695"
"570","MA","2106805","08354"
"571","MA","2106904","08370"
"572","MA","2107001","08397"
"573","MA","2107100","08419"
"574","MA","2107209","08435"
"575","MA","2107258","07986"
"576","MA","2107308","08451"
"577","MA","2107357","08001"
"578","MA","2107407","08478"
"579","MA","2107456","08028"
"580","MA","2107506","08494"
"581","MA","2107605","08516"
"582","MA","2107704","08532"
"583","MA","2107803","08559"
"584","MA","2107902","08575"
"585","MA","2108009","08591"
"586","MA","2108058","08044"
"587","MA","2108108","09598"
"588","MA","2108207","08613"
"589","MA","2108256","08060"
"590","MA","2108306","08630"
"591","MA","2108405","08656"
"592","MA","2108454","08087"
"593","MA","2108504","08672"
"594","MA","2108603","08699"
"595","MA","2108702","08710"
"596","MA","2108801","08737"
"597","MA","2108900","08753"
"598","MA","2109007","08770"
"599","MA","2109056","08109"
"600","MA","2109106","08796"
"601","MA","2109205","08818"
"602","MA","2109239","08125"
"603","MA","2109270","08141"
"604","MA","2109304","08834"
"605","MA","2109403","08850"
"606","MA","2109452","08168"
"607","MA","2109502","08877"
"608","MA","2109551","08184"
"609","MA","2109601","08915"
"610","MA","2109700","08931"
"611","MA","2109759","08206"
"612","MA","2109809","08958"
"613","MA","2109908","09571"
"614","MA","2110005","08974"
"615","MA","2110039","09652"
"616","MA","2110104","08990"
"617","MA","2110203","09016"
"618","MA","2110237","08222"
"619","MA","2110278","08249"
"620","MA","2110302","09032"
"621","MA","2110401","09059"
"622","MA","2110500","09075"
"623","MA","2110609","09091"
"624","MA","2110658","08265"
"625","MA","2110708","09113"
"626","MA","2110807","09130"
"627","MA","2110856","08281"
"628","MA","2110906","09156"
"629","MA","2111003","09172"
"630","MA","2111029","08303"
"631","MA","2111052","08320"
"632","MA","2111078","08346"
"633","MA","2111102","09199"
"634","MA","2111201","08893"
"635","MA","2111250","08362"
"636","MA","2111300","09210"
"637","MA","2111409","08052"
"638","MA","2111508","09237"
"639","MA","2111532","08389"
"640","MA","2111573","08400"
"641","MA","2111607","09253"
"642","MA","2111631","08427"
"643","MA","2111672","08443"
"644","MA","2111706","09270"
"645","MA","2111722","08460"
"646","MA","2111748","08486"
"647","MA","2111763","08508"
"648","MA","2111789","08524"
"649","MA","2111805","09296"
"650","MA","2111904","09318"
"651","MA","2111953","08540"
"652","MA","2112001","09334"
"653","MA","2112100","09350"
"654","MA","2112209","09377"
"655","MA","2112233","08567"
"656","MA","2112274","08583"
"657","MA","2112308","09393"
"658","MA","2112407","09415"
"659","MA","2112456","08605"
"660","MA","2112506","09431"
"661","MA","2112605","09458"
"662","MA","2112704","09474"
"663","MA","2112803","09490"
"664","MA","2112852","08621"
"665","MA","2112902","09512"
"666","MA","2113009","09539"
"667","MA","2114007","09717"
"668","PI","2200053","12327"
"669","PI","2200103","10014"
"670","PI","2200202","10030"
"671","PI","2200251","12319"
"672","PI","2200277","10022"
"673","PI","2200301","10057"
"674","PI","2200400","10073"
"675","PI","2200459","12084"
"676","PI","2200509","10090"
"677","PI","2200608","10111"
"678","PI","2200707","10138"
"679","PI","2200806","10154"
"680","PI","2200905","10170"
"681","PI","2200954","12734"
"682","PI","2201002","10197"
"683","PI","2201051","12106"
"684","PI","2201101","10219"
"685","PI","2201150","10049"
"686","PI","2201176","10600"
"687","PI","2201200","10235"
"688","PI","2201309","10251"
"689","PI","2201408","10278"
"690","PI","2201507","10294"
"691","PI","2201556","10626"
"692","PI","2201572","12335"
"693","PI","2201606","10316"
"694","PI","2201705","10332"
"695","PI","2201739","12122"
"696","PI","2201770","10669"
"697","PI","2201804","10359"
"698","PI","2201903","10375"
"699","PI","2201919","10065"
"700","PI","2201929","10081"
"701","PI","2201945","12149"
"702","PI","2201960","10006"
"703","PI","2201988","10642"
"704","PI","2202000","10391"
"705","PI","2202026","10103"
"706","PI","2202059","10120"
"707","PI","2202075","12343"
"708","PI","2202083","12572"
"709","PI","2202091","10146"
"710","PI","2202109","10413"
"711","PI","2202117","12351"
"712","PI","2202133","10723"
"713","PI","2202174","10740"
"714","PI","2202208","10430"
"715","PI","2202251","10162"
"716","PI","2202307","10456"
"717","PI","2202406","10472"
"718","PI","2202455","10707"
"719","PI","2202505","10499"
"720","PI","2202539","12670"
"721","PI","2202554","12165"
"722","PI","2202604","10510"
"723","PI","2202653","12688"
"724","PI","2202703","10537"
"725","PI","2202711","12360"
"726","PI","2202729","12696"
"727","PI","2202737","10189"
"728","PI","2202752","10200"
"729","PI","2202778","10227"
"730","PI","2202802","10553"
"731","PI","2202851","10243"
"732","PI","2202901","10570"
"733","PI","2203008","10596"
"734","PI","2203107","10618"
"735","PI","2203206","10634"
"736","PI","2203230","10766"
"737","PI","2203255","12580"
"738","PI","2203271","12181"
"739","PI","2203305","10650"
"740","PI","2203354","12297"
"741","PI","2203404","10677"
"742","PI","2203420","11410"
"743","PI","2203453","10685"
"744","PI","2203503","10693"
"745","PI","2203602","10715"
"746","PI","2203701","10731"
"747","PI","2203750","10260"
"748","PI","2203800","10758"
"749","PI","2203859","12637"
"750","PI","2203909","10774"
"751","PI","2204006","10790"
"752","PI","2204105","10812"
"753","PI","2204154","12378"
"754","PI","2204204","10839"
"755","PI","2204303","10855"
"756","PI","2204352","10782"
"757","PI","2204402","10871"
"758","PI","2204501","10898"
"759","PI","2204550","10804"
"760","PI","2204600","10910"
"761","PI","2204659","10820"
"762","PI","2204709","10936"
"763","PI","2204808","10952"
"764","PI","2204907","10979"
"765","PI","2205003","10995"
"766","PI","2205102","11010"
"767","PI","2205151","10286"
"768","PI","2205201","11037"
"769","PI","2205250","10308"
"770","PI","2205276","12394"
"771","PI","2205300","11053"
"772","PI","2205359","12386"
"773","PI","2205409","11070"
"774","PI","2205458","12408"
"775","PI","2205508","11096"
"776","PI","2205516","12416"
"777","PI","2205524","12203"
"778","PI","2205532","10847"
"779","PI","2205540","12432"
"780","PI","2205557","10324"
"781","PI","2205565","10340"
"782","PI","2205573","10863"
"783","PI","2205581","12424"
"784","PI","2205599","12220"
"785","PI","2205607","11118"
"786","PI","2205706","11134"
"787","PI","2205805","11150"
"788","PI","2205854","12440"
"789","PI","2205904","11177"
"790","PI","2205953","10367"
"791","PI","2206001","11193"
"792","PI","2206050","12467"
"793","PI","2206100","11215"
"794","PI","2206209","11231"
"795","PI","2206308","11258"
"796","PI","2206357","12246"
"797","PI","2206407","11274"
"798","PI","2206506","11290"
"799","PI","2206605","11312"
"800","PI","2206654","10880"
"801","PI","2206670","12459"
"802","PI","2206696","12475"
"803","PI","2206704","11339"
"804","PI","2206720","12726"
"805","PI","2206753","10928"
"806","PI","2206803","11355"
"807","PI","2206902","11371"
"808","PI","2206951","10901"
"809","PI","2207009","11398"
"810","PI","2207108","12483"
"811","PI","2207207","11436"
"812","PI","2207306","11452"
"813","PI","2207355","12262"
"814","PI","2207405","11479"
"815","PI","2207504","11495"
"816","PI","2207553","10944"
"817","PI","2207603","11517"
"818","PI","2207702","11533"
"819","PI","2207751","10405"
"820","PI","2207777","10383"
"821","PI","2207793","12718"
"822","PI","2207801","11550"
"823","PI","2207850","12289"
"824","PI","2207900","11576"
"825","PI","2207934","12491"
"826","PI","2207959","10960"
"827","PI","2208007","11592"
"828","PI","2208106","11614"
"829","PI","2208205","11630"
"830","PI","2208304","11657"
"831","PI","2208403","11673"
"832","PI","2208502","11690"
"833","PI","2208551","12599"
"834","PI","2208601","11711"
"835","PI","2208650","10421"
"836","PI","2208700","11738"
"837","PI","2208809","11754"
"838","PI","2208858","12300"
"839","PI","2208874","12602"
"840","PI","2208908","11770"
"841","PI","2209005","11797"
"842","PI","2209104","11819"
"843","PI","2209153","10448"
"844","PI","2209203","11835"
"845","PI","2209302","11851"
"846","PI","2209351","10480"
"847","PI","2209377","10464"
"848","PI","2209401","11878"
"849","PI","2209450","12653"
"850","PI","2209500","11894"
"851","PI","2209559","10502"
"852","PI","2209609","11916"
"853","PI","2209658","12505"
"854","PI","2209708","11932"
"855","PI","2209757","12610"
"856","PI","2209807","11959"
"857","PI","2209856","11088"
"858","PI","2209872","12009"
"859","PI","2209906","11975"
"860","PI","2209955","12025"
"861","PI","2209971","10987"
"862","PI","2210003","11991"
"863","PI","2210052","10529"
"864","PI","2210102","12017"
"865","PI","2210201","12033"
"866","PI","2210300","12050"
"867","PI","2210359","10561"
"868","PI","2210375","12629"
"869","PI","2210383","12661"
"870","PI","2210391","12700"
"871","PI","2210409","12076"
"872","PI","2210508","12092"
"873","PI","2210607","12114"
"874","PI","2210623","12041"
"875","PI","2210631","12068"
"876","PI","2210656","10545"
"877","PI","2210706","12130"
"878","PI","2210805","12157"
"879","PI","2210904","12173"
"880","PI","2210938","12513"
"881","PI","2210953","12530"
"882","PI","2210979","12521"
"883","PI","2211001","12190"
"884","PI","2211100","12211"
"885","PI","2211209","12238"
"886","PI","2211308","12254"
"887","PI","2211357","10588"
"888","PI","2211407","12270"
"889","PI","2211506","12556"
"890","PI","2211605","12548"
"891","PI","2211704","12564"
"892","CE","2300101","13013"
"893","CE","2300150","13145"
"894","CE","2300200","13030"
"895","CE","2300309","13056"
"896","CE","2300408","13072"
"897","CE","2300507","13099"
"898","CE","2300606","13110"
"899","CE","2300705","13137"
"900","CE","2300754","15873"
"901","CE","2300804","13153"
"902","CE","2300903","13170"
"903","CE","2301000","13196"
"904","CE","2301109","13218"
"905","CE","2301208","13234"
"906","CE","2301257","13420"
"907","CE","2301307","13250"
"908","CE","2301406","13277"
"909","CE","2301505","13293"
"910","CE","2301604","13315"
"911","CE","2301703","13331"
"912","CE","2301802","13358"
"913","CE","2301851","13382"
"914","CE","2301901","13374"
"915","CE","2301950","13129"
"916","CE","2302008","13390"
"917","CE","2302057","13404"
"918","CE","2302107","13412"
"919","CE","2302206","13439"
"920","CE","2302305","13455"
"921","CE","2302404","13471"
"922","CE","2302503","13498"
"923","CE","2302602","13510"
"924","CE","2302701","13536"
"925","CE","2302800","13552"
"926","CE","2302909","13579"
"927","CE","2303006","13595"
"928","CE","2303105","13617"
"929","CE","2303204","13633"
"930","CE","2303303","13650"
"931","CE","2303402","13676"
"932","CE","2303501","13692"
"933","CE","2303600","13714"
"934","CE","2303659","13447"
"935","CE","2303709","13730"
"936","CE","2303808","13757"
"937","CE","2303907","13773"
"938","CE","2303931","13463"
"939","CE","2303956","13161"
"940","CE","2304004","13811"
"941","CE","2304103","13838"
"942","CE","2304202","13854"
"943","CE","2304236","15881"
"944","CE","2304251","15890"
"945","CE","2304269","15989"
"946","CE","2304277","13200"
"947","CE","2304285","13226"
"948","CE","2304301","13870"
"949","CE","2304350","15911"
"950","CE","2304400","13897"
"951","CE","2304459","13501"
"952","CE","2304509","13919"
"953","CE","2304608","13935"
"954","CE","2304657","13064"
"955","CE","2304707","13951"
"956","CE","2304806","13978"
"957","CE","2304905","13994"
"958","CE","2304954","13242"
"959","CE","2305001","14010"
"960","CE","2305100","14036"
"961","CE","2305209","14052"
"962","CE","2305233","13188"
"963","CE","2305266","14060"
"964","CE","2305308","14079"
"965","CE","2305332","15920"
"966","CE","2305357","15938"
"967","CE","2305407","14095"
"968","CE","2305506","14117"
"969","CE","2305605","14133"
"970","CE","2305654","13340"
"971","CE","2305704","14150"
"972","CE","2305803","14176"
"973","CE","2305902","14192"
"974","CE","2306009","14214"
"975","CE","2306108","14230"
"976","CE","2306207","14257"
"977","CE","2306256","13480"
"978","CE","2306306","14273"
"979","CE","2306405","14290"
"980","CE","2306504","14311"
"981","CE","2306553","15954"
"982","CE","2306603","14338"
"983","CE","2306702","14354"
"984","CE","2306801","14370"
"985","CE","2306900","14397"
"986","CE","2307007","14419"
"987","CE","2307106","14435"
"988","CE","2307205","14451"
"989","CE","2307254","13005"
"990","CE","2307304","14478"
"991","CE","2307403","14494"
"992","CE","2307502","14516"
"993","CE","2307601","14532"
"994","CE","2307635","13021"
"995","CE","2307650","15857"
"996","CE","2307700","14559"
"997","CE","2307809","14575"
"998","CE","2307908","14591"
